No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,resale_price,random_forest,XGBoost,Clustering,difference_with_random_forest,difference_with_XGBoost,difference_with_Clustering
3.0,2.0,110.0,83.0,1.3909,103.8906,0.13445112703004186,0.24848562168531058,5.147345853223944,4.62491639878081,0.46440752596994894,0.003986218271155917,448000.0,440518.74567099556,452502.66,439700.0,7481.254329004441,-4502.65625,8300.0
3.0,2.0,92.0,59.0,1.3723,103.8376,0.391038966706074,0.5018806331518029,1.1407676787822802,1.3692030365849246,0.14773235326405743,0.2452080602082091,391500.0,432505.89285714284,415137.2,377000.0,-41005.89285714284,-23637.1875,14500.0
3.0,2.0,115.0,81.0,1.3439,103.7061,0.7175045827587445,0.34336047096988787,6.983131904392922,7.381733112898416,0.5881858630089472,0.130229522276524,518000.0,530325.7539238095,528359.94,521500.0,-12325.753923809505,-10359.9375,-3500.0
3.0,2.0,109.0,77.0,1.3418,103.694,0.6139931112248035,0.8558337966833099,8.188175551991153,8.680566293707713,0.5746168262743717,0.25907085027396176,335000.0,327755.00000000006,342458.22,334500.0,7244.999999999942,-7458.21875,500.0
3.0,2.0,91.0,56.0,1.3333,103.9366,0.511993984319246,0.13426463561532964,1.6536766531865847,1.1250107434112344,0.6089169291909329,0.07501887735582446,368000.0,355520.83047619043,345044.6,343194.0,12479.16952380957,22955.40625,24806.0
2.0,2.0,59.0,58.0,1.3238,103.9023,0.2397433508672845,0.41722609087232165,2.7770076772280636,3.9122846039449457,0.45831417282570075,0.32436328922803753,270000.0,267536.2161904762,261338.62,264750.0,2463.7838095237967,8661.375,5250.0
3.0,2.0,124.0,73.0,1.3263,103.8573,1.0040222451796026,0.4491519750487262,0.9963792412157773,5.706455104800742,0.8625017074948959,0.07131189906040974,600000.0,630180.6895238096,605240.44,641250.0,-30180.68952380959,-5240.4375,-41250.0
3.0,2.0,82.0,55.0,1.2721,103.8232,0.3363290610919468,1.8809622681158569,5.460089240445454,6.055960149767429,0.7668866298725199,0.27575642982143855,365000.0,398229.04583333334,392970.25,398250.0,-33229.04583333334,-27970.25,-33250.0
3.0,2.0,88.0,92.0,1.3658,103.8446,0.7181201333927448,0.2818900136613518,0.5897048931936979,1.3634514503726995,0.6738653045936641,0.13825321389652218,673000.0,612314.535,617875.6,648722.0,60685.46499999997,55124.375,24278.0
2.0,2.0,82.0,61.0,1.3666,103.8556,0.5310825184730692,0.41568200835548486,1.6990302218188011,1.3336568216797087,0.752005421051621,0.18419779375402492,368888.0,335015.3945238096,334511.06,343500.0,33872.605476190394,34376.9375,25388.0
3.0,2.0,103.0,66.0,1.3137,103.8553,0.5065933644072833,1.3672340453070644,2.3092252099730906,7.070910712579679,0.0868771420499177,0.2884316468539149,510000.0,520515.0,526308.25,516250.0,-10515.0,-16308.25,-6250.0
3.0,2.0,90.0,85.0,1.3865,103.7593,0.3206525860409341,0.17294490201334334,0.6325812309593979,5.957614571959798,0.5391422512128595,0.18566248666584567,380000.0,382858.3045732257,388565.34,384597.0,-2858.3045732256724,-8565.34375,-4597.0
3.0,2.0,90.0,89.0,1.3005,103.799,0.13178207838801942,0.3027866337945549,1.558241765072431,2.0320334683445487,0.23029180677545713,0.19496205521836324,798000.0,742218.3035714284,750187.0,748750.0,55781.696428571595,47813.0,49250.0
3.0,2.0,103.0,66.0,1.4347,103.7746,0.10491647648694502,0.2669042638245809,6.025014567855318,1.4743703546613673,0.238546890300532,0.3550968462008598,338888.0,320818.87999999995,322535.1,320000.0,18069.120000000054,16352.90625,18888.0
3.0,2.0,121.0,65.0,1.3496,103.7564,0.4844823684277598,0.5099421120864088,3.9025270263389342,2.519177932471417,0.7622122629040612,0.19570493332654382,560000.0,466544.05666666664,455088.84,469972.0,93455.94333333336,104911.15625,90028.0
3.0,2.0,113.0,94.0,1.3594,103.9384,1.1187857099763217,0.8725863271655742,1.930630477409692,1.6047982111817811,0.6970609821377238,0.0855924683347479,718000.0,662791.0010822508,661389.7,678750.0,55208.99891774915,56610.3125,39250.0
3.0,2.0,150.0,75.0,1.3634,103.9635,0.368675222749011,0.7043431412104784,3.2434930524948227,3.761533854450806,1.2703319084774953,0.6881803731255297,580000.0,566573.1799999999,568237.56,550500.0,13426.820000000065,11762.4375,29500.0
3.0,2.0,91.0,66.0,1.3656,103.8718,0.6414096412044424,0.5607160628433748,1.8022282402827945,2.6836540934098934,1.5469009602700443,0.100699847681615,345000.0,347679.5,356040.3,351750.0,-2679.5,-11040.3125,-6750.0
2.0,2.0,67.0,61.0,1.3063,103.7605,0.493491821625723,0.4622508533322291,2.773102964041607,1.4073301618283076,1.1183043891559474,0.12777253379075798,280000.0,270642.03095238097,271660.3,270000.0,9357.96904761903,8339.6875,10000.0
3.0,2.0,120.0,79.0,1.3767,103.8815,0.15353569979643727,0.16707357026937902,3.3777661007081607,3.406918638976359,1.350736559957629,0.07427447929739892,385000.0,478204.23771428573,472974.34,480000.0,-93204.23771428573,-87974.34375,-95000.0
2.0,2.0,63.0,66.0,1.314,103.8568,0.676350345436094,1.2677088089354107,2.217322763867856,7.054844058686475,0.24664357014767196,0.29190987117209166,342000.0,338562.8584126985,343955.7,338250.0,3437.1415873015067,-1955.6875,3750.0
2.0,2.0,64.0,79.0,1.3307,103.902,0.7498316129790246,0.3541988084386611,3.3933159564262514,3.4904704701456852,0.3186749795714843,0.4399184946583742,300000.0,301023.6666666666,303410.56,301250.0,-1023.6666666666279,-3410.5625,-1250.0
3.0,2.0,120.0,91.0,1.3718,103.8537,0.21023184090572983,0.3707052848689937,1.136913108337272,0.719827961378301,0.5050538574697799,0.27463792600163167,905000.0,796233.8095238094,850053.6,796250.0,108766.19047619065,54946.375,108750.0
2.0,2.0,82.0,64.0,1.3421,103.7416,0.12270341918419597,0.1927861724138979,4.921639486419374,3.4888404408244136,0.9809982308337587,0.1829731008214756,330000.0,312713.47968253965,309614.0,284500.0,17286.520317460352,20386.0,45500.0
3.0,2.0,92.0,78.0,1.4457,103.8007,0.19564776132558032,0.1899578536330364,3.97991959376628,1.5393108492190395,0.5696622266615079,0.0014949466337241535,285000.0,321786.52777777775,327863.84,317000.0,-36786.52777777775,-42863.84375,-32000.0
3.0,2.0,126.0,76.0,1.3765,103.9328,0.26704251257849393,2.1081466257843138,0.5290694379157483,3.2061490799272954,1.8710397820643343,0.5080136411373741,508000.0,491120.7142857143,491801.4,465000.0,16879.28571428568,16198.59375,43000.0
3.0,2.0,120.0,80.0,1.3833,103.8996,0.418845295349771,0.23970349282230585,4.281542165589675,5.101480890014437,0.2868263597888387,0.18395925158072046,450000.0,443146.24999999994,445704.75,442500.0,6853.750000000058,4295.25,7500.0
3.0,2.0,84.0,68.0,1.348,103.957,0.5955675156786328,0.7120176102185769,3.8584169721577233,2.462152644759135,0.6687169990971913,0.39834129969991244,375000.0,395219.32,385338.53,387972.0,-20219.320000000007,-10338.53125,-12972.0
3.0,2.0,115.0,94.0,1.3382,103.7212,0.345507665111415,0.4153653190562419,6.3143369260326265,5.631081426471773,0.6641286678824164,0.17190241271605086,538000.0,534346.7675612028,554927.9,495000.0,3653.2324387972476,-16927.875,43000.0
2.0,2.0,67.0,66.0,1.3547,103.9535,0.47497059019549764,0.36224908981598963,3.0248309104678617,2.3130071373548846,0.20834753325987437,0.28517622912764207,320000.0,309079.30555555556,315973.62,304000.0,10920.694444444438,4026.375,16000.0
3.0,2.0,110.0,82.0,1.397,103.897,0.2910060857078847,0.33091537926517467,5.039464458785672,5.470862845622518,0.36497983414319,0.10681826538688488,430000.0,404120.20666666667,435320.84,418722.0,25879.793333333335,-5320.84375,11278.0
3.0,2.0,146.0,72.0,1.3788,103.8943,0.07815175959062581,0.5821352212305253,4.4278533761965235,4.830043044730584,0.45636555131105927,0.22583543124751143,700000.0,661646.762857143,667480.06,656297.0,38353.23714285705,32519.9375,43703.0
3.0,2.0,150.0,75.0,1.3693,103.9617,0.360939877689104,0.4267015783072142,2.8088836135451674,4.002974014762697,1.4415314158208479,0.09273624432164505,532500.0,589332.7857142857,590109.5,593250.0,-56832.78571428568,-57609.5,-60750.0
3.0,2.0,146.0,68.0,1.3557,103.9338,0.7745419279134013,0.26581615953925947,2.376664258888135,1.0180681077979687,1.0256279994731738,0.005220007347321309,670000.0,760563.88,714309.4,719500.0,-90563.88,-44309.375,-49500.0
3.0,2.0,113.0,94.0,1.389,103.8794,0.5990339523263581,0.17776482111163494,3.8889750904049607,3.3621471135466177,0.3495408315753014,0.003667199377342778,588888.0,578482.9211904763,560019.4,570222.0,10405.078809523722,28868.625,18666.0
2.0,2.0,69.0,64.0,1.3698,103.8837,0.19399674972268371,0.324255740349242,2.8924037331307417,3.752107506733508,0.9536073410003053,0.35588386109561543,272000.0,271723.0814285714,278734.0,275750.0,276.91857142862864,-6734.0,-3750.0
2.0,2.0,62.0,49.0,1.3087,103.8871,1.5400646987481819,0.14097179288415262,3.6204444335976924,6.290441597496291,0.17314891112174813,0.1656628777987475,320000.0,304353.64238095237,308034.66,293750.0,15646.35761904763,11965.34375,26250.0
3.0,2.0,111.0,83.0,1.3892,103.7731,0.5566692515561523,0.8110720090737135,2.1909610051554904,5.943910861610678,0.4197072958581929,0.277480963847378,375000.0,380360.2733333334,386172.1,378250.0,-5360.2733333333745,-11172.09375,-3250.0
3.0,2.0,121.0,66.0,1.3538,103.9499,0.275600650134873,0.17067671891757819,2.8968097433250497,1.91421487922711,0.507280369674247,0.11908760525980684,565000.0,552338.8566666667,536329.94,553500.0,12661.143333333312,28670.0625,11500.0
3.0,2.0,114.0,84.0,1.3963,103.9145,0.2152938282950764,0.3428627914820329,3.36106681798945,5.608741610631072,0.2706978894422709,0.22233350065131588,445000.0,463387.28571428574,448552.1,455500.0,-18387.28571428574,-3552.09375,-10500.0
3.0,2.0,90.0,85.0,1.443,103.808,0.493581253351423,0.7007604961322388,3.1560938415419453,2.357115367039735,0.8185342688947039,0.15504603894610922,330000.0,351177.4708571428,342674.2,341472.0,-21177.47085714282,-12674.1875,-11472.0
3.0,2.0,104.0,78.0,1.3783,103.8866,0.12632942470382835,0.5258664181455478,3.833849269315637,3.9730278052461023,0.88064629091594,0.44385409017018446,390000.0,398219.7038095238,393025.56,404000.0,-8219.70380952378,-3025.5625,-14000.0
3.0,2.0,121.0,70.0,1.3678,103.875,0.9798863300420955,0.427084890593662,2.164937352225151,2.896553764344468,1.3730588461115312,0.10299373912475472,520000.0,523796.84866666666,518168.56,547200.0,-3796.8486666666577,1831.4375,-27200.0
2.0,2.0,65.0,55.0,1.325,103.8542,1.277911856517577,0.7538611873208168,1.3470777679307855,5.808501086535738,1.0098933441126805,0.2113001689774335,290000.0,297787.83008658007,284854.03,297750.0,-7787.83008658007,5145.96875,-7750.0
3.0,2.0,104.0,71.0,1.3825,103.7479,0.10606383747998538,0.4665168776026342,0.7104598058808662,6.102049872015932,0.37947120884830016,0.40611354230368707,328000.0,339879.6666666666,352501.97,365250.0,-11879.666666666628,-24501.96875,-37250.0
3.0,2.0,103.0,72.0,1.3685,103.956,0.498050191499754,0.3077413627026119,2.2460731363516118,3.4927118836426687,0.9009922330101692,0.1638722324548582,380000.0,395966.9166666666,395525.25,396500.0,-15966.916666666628,-15525.25,-16500.0
3.0,2.0,127.0,73.0,1.3554,103.9514,0.35488620369497725,0.320965971222146,2.8285973616746927,2.149135948682061,0.3701694915730847,0.13114555278590512,550000.0,540054.5490476192,538895.06,542750.0,9945.45095238078,11104.9375,7250.0
2.0,2.0,82.0,63.0,1.43,103.8288,0.32148916736193317,0.20771732147291405,0.6055026106618397,4.926374849935976,0.6906744278987115,0.050832941660364866,250000.0,285291.8333333333,288815.53,298200.0,-35291.833333333314,-38815.53125,-48200.0
3.0,2.0,104.0,64.0,1.3506,103.7153,0.5869078700018879,0.740617904147483,5.72226030339822,6.561350150264312,0.911477887427259,0.3133030790704463,320000.0,311897.49999999994,334029.75,317500.0,8102.500000000058,-14029.75,2500.0
3.0,2.0,128.0,82.0,1.3989,103.9093,0.2595106090892743,0.3105141896102996,3.9918175756710688,6.068600722600207,0.22444325002136373,0.17401360618690412,540000.0,551991.1804761906,536180.2,561250.0,-11991.180476190639,3819.8125,-21250.0
3.0,2.0,123.0,64.0,1.4315,103.8343,0.22404795274065703,0.43047298698336217,0.9243567949599996,5.469624400637553,0.22830296100448222,0.31216991649317366,475000.0,465754.04666666663,457458.75,461250.0,9245.953333333367,17541.25,13750.0
3.0,2.0,120.0,92.0,1.3561,103.8435,1.278916991321745,0.12393660298610171,0.7820743860368564,2.4216837418115795,0.7522830842560657,0.18735493249908072,990000.0,1002052.3847451566,993858.25,1018250.0,-12052.384745156625,-3858.25,-28250.0
2.0,2.0,59.0,59.0,1.3451,103.7107,0.3474379149390364,0.2024362716605126,6.511328675746619,6.903429977873573,0.8854018419035963,0.3591346417788561,230000.0,210331.63503163506,206737.28,205500.0,19668.364968364942,23262.71875,24500.0
3.0,2.0,97.0,58.0,1.3666,103.8453,0.6559299719171903,0.3117410217733061,0.7064808141804191,1.2512265799735385,0.5588228262498943,0.11330696015577899,460000.0,440082.83333333326,421604.8,411750.0,19917.166666666744,38395.1875,48250.0
3.0,2.0,93.0,95.0,1.3599,103.9389,1.0990081353236214,0.9508659258781248,1.8787114955783664,1.6774046025183162,0.6983205373075854,0.1574235011633149,605000.0,563972.1428571428,564170.75,563750.0,41027.85714285716,40829.25,41250.0
2.0,2.0,65.0,58.0,1.3237,103.935,0.30692433945525127,0.9427384835294458,0.5862304406383498,2.142113599572532,0.544496952355585,0.15945617225583084,250000.0,291099.81900411675,293298.38,285875.0,-41099.819004116755,-43298.375,-35875.0
3.0,2.0,112.0,94.0,1.4309,103.7896,0.21586440774183496,0.6494842969686484,4.504709173706538,1.3934484241026581,0.5636667109676046,0.14397124576085513,432000.0,462368.94715007214,469025.62,461750.0,-30368.94715007214,-37025.625,-29750.0
3.0,2.0,108.0,76.0,1.3464,103.6919,0.41886855226696024,1.0525664679498727,8.099577588776103,8.984534600564137,1.1323975275887208,0.14951783122005868,328000.0,317335.0,320924.9,309250.0,10665.0,7075.09375,18750.0
2.0,2.0,62.0,51.0,1.3405,103.8461,0.7107630796935686,0.678286092951487,0.8016574812688066,4.079577821306374,0.07778961935757722,0.26243014208296267,330000.0,286426.00396825396,290711.3,281750.0,43573.996031746035,39288.6875,48250.0
2.0,2.0,74.0,64.0,1.3073,103.8894,1.2571449696678116,0.26000426717984954,3.3541632392602057,6.21199887908479,0.1266609293309226,0.41761595212419284,368000.0,397215.50952380965,408768.97,501000.0,-29215.509523809655,-40768.96875,-133000.0
2.0,2.0,58.0,54.0,1.3282,103.8865,0.5597102104520774,1.3888434813854555,2.609254088301992,5.15408249611779,0.38566277291108453,0.20470520497666894,235000.0,245959.59523809524,247136.12,257000.0,-10959.595238095237,-12136.125,-22000.0
2.0,2.0,73.0,65.0,1.3477,103.7428,0.2601376052995752,0.22607887610304123,4.28667514172225,3.603045612123631,0.735048230975011,0.18422799218737756,268000.0,262848.4761904761,267813.8,255250.0,5151.523809523904,186.1875,12750.0
3.0,2.0,106.0,76.0,1.3623,103.9581,0.47777675652079793,0.2867793239784964,2.792071111138452,3.1982231887795423,0.7808795875058333,0.4510696982873865,430000.0,419173.0704761904,412757.72,453750.0,10826.92952380958,17242.28125,-23750.0
2.0,2.0,68.0,94.0,1.4108,103.9004,0.18017860258240792,1.196725100849037,5.60349585323438,6.400444944248256,0.11941448515199155,0.3493560043724928,370000.0,368612.3184082,368073.6,366500.0,1387.6815918000066,1926.40625,3500.0
2.0,2.0,68.0,60.0,1.3804,103.8423,0.45520986335161306,0.24376215566141857,0.37558195890077917,0.5643677199664103,0.32261503001607444,0.20552320940097393,303888.0,276064.98585664673,278811.5,275722.0,27823.01414335327,25076.5,28166.0
2.0,2.0,67.0,95.0,1.4383,103.7946,0.35873088951330767,0.3375873234633827,4.181009624735745,1.0581321717907413,0.751345275408729,0.20925469045914838,330000.0,321693.02834054834,322843.34,319750.0,8306.971659451665,7156.65625,10250.0
3.0,2.0,100.0,84.0,1.2865,103.8308,0.5629170615228157,0.6974432215671313,4.257672996189278,5.894396997013708,0.37556199852716743,0.35960457373347254,780000.0,800914.8095238094,742691.9,733250.0,-20914.809523809352,37308.125,46750.0
3.0,2.0,134.0,75.0,1.4004,103.747,0.26946962434861677,0.1362905299442821,1.9175096275302916,6.357979979213253,0.30637376869471705,0.0922285428745418,440000.0,502215.0233333334,479917.78,499000.0,-62215.023333333374,-39917.78125,-59000.0
3.0,2.0,104.0,68.0,1.4178,103.8399,0.20874712537890439,0.30555269943886193,1.37006949798625,3.949100759416967,0.760586279574561,0.41130509071028365,375000.0,371361.0,356380.3,409500.0,3639.0,18619.6875,-34500.0
3.0,2.0,92.0,95.0,1.4334,103.8427,0.49042257697747366,0.3884706962791429,1.7500876301817132,5.586061071685428,0.9500865703211431,0.256405437253689,430000.0,432469.6665057719,422034.12,434472.0,-2469.666505771922,7965.875,-4472.0
3.0,2.0,102.0,78.0,1.3444,103.7575,0.1664141436838082,0.3617115302833057,4.488641672421325,2.029342052645992,1.020099816130682,0.15963039919365815,420000.0,413133.6066666667,409898.88,405500.0,6866.393333333312,10101.125,14500.0
2.0,2.0,65.0,55.0,1.3091,103.7941,1.2214067980266186,1.279839109888668,0.9958200514053734,1.3002174065032608,0.4327277300850099,0.18928580542616946,405000.0,402385.20250360767,384225.3,368750.0,2614.7974963923334,20774.6875,36250.0
3.0,2.0,92.0,94.0,1.3876,103.7583,0.4775279142706697,0.2066201682124269,0.5884348294041484,6.10993588508559,0.6995156667268748,0.244854271998263,450000.0,450171.5539199319,448396.0,440372.0,-171.55391993187368,1604.0,9628.0
2.0,2.0,65.0,54.0,1.3244,103.8582,0.8314899371043167,0.3088525785850947,1.1021788088888935,5.930813181248997,0.6332369686044894,0.2415311299276447,238000.0,223836.8786700843,243722.42,236250.0,14163.12132991571,-5722.421875,1750.0
3.0,2.0,118.0,78.0,1.3699,103.8914,0.43371161102820005,0.5316078125082442,3.5242743006059367,4.586951875765963,0.10730093419710784,0.3676003772726507,600000.0,630416.3866666666,620929.4,648750.0,-30416.3866666666,-20929.375,-48750.0
3.0,2.0,120.0,92.0,1.3721,103.8528,0.11232357670699628,0.2827265973156424,1.0396865477687651,0.6504256812492883,0.4335009132837707,0.23118058671659591,850000.0,871158.8333333335,853729.3,864250.0,-21158.83333333349,-3729.3125,-14250.0
3.0,2.0,99.0,60.0,1.3195,103.8828,0.7881701473666226,1.4015937840424593,2.606821776323308,5.9615695582963095,0.3406127998121267,0.26884363246858506,512888.0,493618.05333333334,487550.16,572500.0,19269.946666666656,25337.84375,-59612.0
3.0,2.0,90.0,79.0,1.4335,103.8012,0.39917450335033605,0.30028202667965026,3.3114529420777736,1.9643449375969686,0.7829974778343753,0.19876890081543847,312000.0,298330.4880952381,308234.53,302500.0,13669.511904761894,3765.46875,9500.0
3.0,2.0,134.0,66.0,1.3467,103.7333,0.22360948390634522,0.7123603286526093,4.7989340121770425,4.526967218957856,0.4896652828790503,0.15624184139800956,538000.0,474582.8,505561.03,486000.0,63417.20000000001,32438.96875,52000.0
3.0,2.0,131.0,75.0,1.3993,103.7447,0.4674276287440933,0.1533322362651246,1.9291769174444946,6.6183754333152915,0.35908298551324735,0.09275531306409605,475000.0,459388.19,464993.8,449000.0,15611.809999999998,10006.1875,26000.0
3.0,2.0,98.0,63.0,1.3372,103.7419,0.5881539714964746,0.7102528064986592,5.43874653233686,3.3341319077417393,0.4351251442618359,0.16176571521741628,420000.0,418650.69,424949.66,420750.0,1349.3099999999977,-4949.65625,-750.0
3.0,2.0,138.0,58.0,1.3237,103.9044,0.07659322737437718,0.5131063564771347,2.612918019492045,3.7458352900585266,0.45463061728106424,0.21125515586395172,625000.0,657903.8430952381,641365.7,549000.0,-32903.84309523809,-16365.6875,76000.0
